SMILES,logKow
c1cnn(C23CC4CC(CC(C4)C2)C3)c1,3.05
CCc1ccc(C(=O)OCCN(C)C)cc1,3.15
CN(C)C(=O)C12CC3CC(CC(C3)C1)C2,2.55
CCCCCCCCn1cc(C)c(=O)[nH]c1=O,3.08
N#CCc1cccc(Oc2ccccc2)c1,3.03
CC(=S)N(c1ccccc1)c1ccccc1,2.83
CC1=C(N2CC2)C(=O)C(CCOC(N)=O)=C(N2CC2)C1=O,0.16
CCCCC1(c2ccncc2)CCC(O)=NC1=O,1.68
O=C1C=C(N2CCCC2)C(=O)C=C1N1CCCC1,1.97
Cc1cccc2ncc(-c3ccccc3)c(=O)n12,2.59
O=C(O)CN1CCN(C(=O)Cn2c(=O)sc3ccc(Cl)cc32)CC1,-0.71
COc1ccccc1NC(=O)Nc1ccccc1OC,2.98
OCCCOc1cccc(CN2CCCCC2)c1,2.78
C1=c2ccc3cccc4ccc(c2c43)CC1,4.92
c1ccc(COc2cccc3cccnc23)cc1,3.51
c1ccc(-c2ccc(NCCN3CCOCC3)nn2)cc1,1.85
CC(=O)NCCCOc1cccc(CN2CCCCC2)c1,2.15
Cn1c([N+](=O)[O-])cnc1-c1nc2ccccc2n1CCCN1CCOCC1,1.8
CCCCCCCCC1(c2ccncc2)CCC(O)=NC1=O,4.04
c1ccc(-c2cc(-c3ccccc3)c(NCCN3CCOCC3)nn2)cc1,3.38
OC1(c2ccc(Cl)cc2)CCN(CCCC2(c3ccc(F)cc3)OCCO2)CC1,3.84
C=C1C(=O)OC2CC(C)C3C=CC(=O)C3(C)C(OC(=O)CC(=O)OC3C4C(=C)C(=O)OC4CC(C)C4C=CC(=O)C43C)C12,1.33
O=C(NP(=O)(N1CC1)N1CC1)c1ccccc1Br,1.08
O=C(NP(=O)(N1CC1)N1CC1)c1ccc(Br)cc1,1.63
O=C(NP(=O)(N1CC1)N1CC1)c1ccc(Cl)cc1,0.97
O=C(NP(=O)(N1CC1)N1CC1)c1cccc(I)c1,1.91
O=C(NP(=O)(N1CC1)N1CC1)c1ccc(I)cc1,2.25
O=C(Nc1ccc(Cl)cc1)c1cccnc1,2.52
O=C(Nc1ccc([N+](=O)[O-])cc1)c1cccnc1,1.82
CCOc1cccc(C(=O)NP(=O)(N2CC2)N2CC2)c1,1.24
COc1ccc(-c2nc3cnccc3n2C)c(OC)c1,2.66
COc1ccc(-c2nc3ccncc3n2C)c(OC)c1,2.68
N#CCC(=O)c1ccccc1,0.97
COP(=S)(OC)Oc1ccc(Cl)cc1C#N,3.41
Cc1cc2occ(C)c2c2oc(=O)ccc12,3.02
CCC(C)c1cccc(C(C)C)c1O,3.85
ClC1=CC2(Cl)C3CC(Cl)C(Cl)C3C1(Cl)C2(Cl)Cl,5.56
C#CCN(C)C(C)Cc1ccc(F)cc1,3
COc1ccc(C(C)NCCC(c2ccccc2)c2ccccc2)cc1OC,5.8
CN(C)C(=O)n1nc(C(C)(C)C)nc1SCC(=O)O,1.62
CC(=O)OCCOCn1cnc2c(=O)nc(N)[nH]c21,-1.07
N#CC(C#N)Cc1ccc(O)cc1,3.08
CC(C)Oc1ccc(CC#N)cc1,2.53
Cc1cccc(C)c1NC(=O)c1ccc(CN2CCOCC2)cc1,2
COc1ccc(OCCO)cc1,1.13
Cc1ncc([N+](=O)[O-])n1CC#N,-0.07
Cc1ccc(Cl)cc1O,2.63
O=S(=O)(NCc1ccccc1)C(F)(F)F,2.91
CCOc1ccc(C(=O)O)cc1OCC,2.37
CCOC(=O)Cn1ccnc1[N+](=O)[O-],0.33
COCC(Cn1ccnc1[N+](=O)[O-])OC(C)=O,-0.04
S=C=NCCCc1ccccc1,3.8
O=[N+]([O-])c1nccn1CCC(O)CO,-0.9
CCOC(=O)C(C)Oc1ccc(Oc2cnc3cc(F)ccc3n2)cc1,3.65
N#CCc1ccc(C(=O)O)cc1,1.18
O=C(Cn1ccnc1[N+](=O)[O-])NCCCO,-1.27
CC1=C(c2ccccc2)CCN(C)C1,3.18
CCN(CC)Cc1cccc(C(=O)Nc2c(C)cccc2C)c1,3.09
Cc1nc[nH]n1,-0.55
Nc1nc(N)nc(C(Cl)(Cl)Cl)n1,1.24
CCc1cccc(NC(=O)Cc2ccccc2)c1,3.47
c1ccc(Cn2cccc2)cc1,2.71
CN(C)N=Nc1ccc(CC(=O)O)cc1,1.38
CCCNC(=O)c1ccccc1,1.72
O=[N+]([O-])c1nccn1COC(CO)C(O)CO,-1.47
N=C(O)CC(CC(=O)O)c1ccc(Br)cc1,1.12
S=c1nc(-c2ccccc2)[nH]s1,2.13
Cc1[nH]nc(C(=O)NCc2ccccc2)c1[N+](=O)[O-],1.49
COc1cc(O)cc(OC)c1O,0.17
CN1CCN(Cc2ccc(Cl)nc2)C1=N[N+](=O)[O-],0.26
CCCn1cnc2c(NC(C)=O)ncnc21,0.09
Cc1nc([N+](=O)[O-])c(C)[nH]1,0.43
S=C=NCCCCCc1ccccc1,4.4
COC(=O)NCCn1c([N+](=O)[O-])cnc1C,0.02
O=C(NCCCOc1cccc(CN2CCCCC2)c1)c1ccccc1,3.97
S=C=NCCCCc1cccnc1,2.7
Cc1ccc(SCCNc2ccccc2C(N)=O)cc1,3.15
O=C(O)CCCCCCCc1ccccc1,4.09
CC(=O)c1ccc2c(c1)OCCOCCOCCOCCOCCO2,-0.05
c1ccc2c(c1)Cc1ccccc1S2,3.86
CNC(Cc1ccccc1)C(=O)O,-1.53
O=C(O)C(Cc1ccc(O)cc1)n1cccc1,1.56
CC(=O)c1c(C)n(C)c2ccccc12,2.03
O=[N+]([O-])c1nccn1COC(CO)CO,-1.17
CCCCOC(=O)NCCn1c([N+](=O)[O-])cnc1C,1.22
COC(=O)CCCCC(S)CCS,2.27
CC(C)(C)c1ccc2c(c1)OCCOCCOCCOCCO2,2.26
CCC(=O)C1(c2cccc(O)c2)CCN(C)CC1,1.02
COc1nc(C(Cl)(Cl)Cl)nc(C(Cl)(Cl)Cl)n1,3.64
O=C(O)c1cccc2cccc(C(=O)O)c12,1.98
N=c1nc(C(Cl)(Cl)Cl)nc(C(Cl)(Cl)Cl)[nH]1,2.47
Cc1cc(O)cc(Br)c1O,1.38
C=CCn1cccn1,0.35
CCOC(CC)(OCC)OCC,1.97
CC(C)(C)c1ccc2c(c1)OCCOCCOCCOCCOCCO2,1.71
CC1=NCCC1,1.87
[O-][n+]1nc2ccccc2c2ccccc21,2.24
CCC1(CC)OCC(c2ccc(NC(=O)N(C)C)cc2C)CO1,2.76
ClC(Cl)(Cl)c1nc(C(Cl)(Cl)Cl)nc(C(Cl)(Cl)Cl)n1,3.75
COC(=O)c1cnc(Cl)cn1,0.47
O=[N+]([O-])C=C1SCCN1Cc1ccc(Cl)nc1,0.65
Cc1ccc(Cl)c(C)c1,3.83
Cc1cccc(OCCO)c1,1.76
Cc1cc(C)cc(Cl)c1,3.88
CN(C)N=Nc1cccc(C(=N)O)c1,1.3
CN1C(=O)CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc21,2.56
Oc1ccc(O)c2ncccc12,1.42
OCCOc1ccc(Cl)cc1,1.99
CC(O)COc1ccc(Cl)cc1,2.41
O=Cc1ccc(O)c2ncccc12,1.63
OCc1ccc(O)c2ncccc12,1
O=[N+]([O-])c1cnc(C=Cc2ccccc2)n1CCO,2.25
CCOc1ccc(C2(C(=O)OC)CC2(Cl)Cl)cc1,4.1
CCN1C(=O)C(=O)c2c(OC)cc(OC)cc2C1=O,1.23
COCc1ccc(O)c2ncccc12,1.78
CC1=C(N2CC2)C(=O)C(Br)=C(N2CC2)C1=O,1.36
c1ccc(Cn2ncnn2)cc1,1.03
CN1C(=O)C(=O)c2ccccc2C1=O,0.6
Nc1nc(Cl)nc2c1ncn2C1OC(CO)C(O)C1O,-0.37
CCN1C(=O)C(=O)c2ccccc2C1=O,1.13
O=C1C(=O)N(c2ccccc2)C(=O)c2ccccc21,1.14
COc1cccc(C(=O)NP(=O)(N2CC2)N2CC2)c1,0.86
Oc1ccc(I)c2cccnc12,3.27
Oc1ccc(F)c2cccnc12,2.3
CC1(c2ccccc2)OC(=O)N=C1O,1.85
CN(C)N=Nc1ccc([N+](=O)[O-])cc1,3.25
CC(=O)c1ccc(O)c2ncccc12,1.8
N#CNC1=NCCN1Cc1cccnc1,0.77
COC(C)(C(=O)O)c1ccccc1,1.64
Cn1c([N+](=O)[O-])cnc1C(N)=O,0.29
COc1cc(Cc2cnc(N)nc2N)cc(Br)c1OC,2.23
N#CCc1ccc(O)c2ncccc12,1.81
O=[N+]([O-])c1ncn[nH]1,-0.33
CC(CCC(N)=O)n1nnc2ccccc21,1.15
CN(C)N=Nc1ccc(S(C)(=O)=O)cc1,1.59
COc1ccc(C(=O)NP(=O)(N2CC2)N2CC2)cc1,1.08
CN(C)N=Nc1ccc(C(F)(F)F)cc1,4
c1ccc(Cn2cnnn2)cc1,1.36
COC(=O)c1ccc2[nH]ccc2c1,2.58
N=c1ccn2c(n1)OC1C(O)C(CCl)OC12,-3.1
Nc1ccccc1S(N)(=O)=O,0.22
OC1=NC(Sc2nc3ccccc3s2)C1,2.3
CCCCN(C)N=Nc1ccccc1C(N)=O,3.52
OC1=NC(Sc2ccncc2)C1,0.61
C=CCN(C)N=Nc1ccccc1C(N)=O,2.91
CCOC(=O)c1ccc(N=NN(C)C)cc1,3.66
Nc1ccc2c(c1)C(=O)N(O)C2=O,0.16
CCN(C)N=Nc1ccccc1C(N)=O,2.59
CN1CC(O)N(c2nnc(C(C)(C)C)s2)C1=O,1.49
NC(=O)Cc1cccc2cccnc12,1.87
O=C1C(Br)=C(N2CC2)C(=O)C(Br)=C1N1CC1,2.03
O=C(c1c[nH]c2ccccc12)C(F)(F)F,3.44
CCC(C)OC(=O)C(C(=O)OC(C)CC)=C1SC=CS1,4.89
CNc1nc(Cl)c(SC)c(N2CCN(C)CC2)n1,2.99
CN1C(=O)NC(=O)C(=O)C1=O,-1.01
O=C(O)c1ccccc1N1C(=O)CCC1=O,1.55
CN1C(=O)C(=O)C(=O)N(C)C1=O,-0.6
CCCCN1C(=O)N=C(O)C(=O)C1=O,0.81
FC(F)(F)C1(F)C(F)(F)C(F)(F)C(F)(N2C(F)(F)C(F)(F)C(F)(F)C(F)(F)C2(F)F)C(F)(F)C1(F)F,7.1
O=c1nc(Nc2ccccc2)[nH]c2c1ncn2CCO,0.83
O=c1ccc2ccc(O)cc2o1,1.58
COc1ccc2c(C)cc(=O)n3c(C)cc1c23,2.84
CCCOc1ccc2ccc(=O)oc2c1,2.86
COc1ccc2ccc(=O)oc2c1,1.74
CCCCCOc1ccc2ccc(=O)oc2c1,3.92
Cc1cc(=O)oc2cc(OC3OC(CO)C(O)C(O)C3O)ccc12,-0.66
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(NC(=O)C(F)(F)F)CC2,1.72
CCCc1ccc(OCC(C)O)c2c(=O)cc(C(=O)O)oc12,3
O=C(Cn1c(=O)sc2ccc(Cl)cc21)N1CC[N+]([O-])(CCO)CC1,0.05
O=C(O)C[N+]1([O-])CCN(C(=O)Cn2c(=O)sc3ccc(Cl)cc32)CC1,0.21
O=c1nc(Nc2ccccc2)[nH]c2nc[nH]c12,1.35
O=c1cccccc1,0.26
CCCc1ccc(-c2cnc(SCCc3cnc[nH]3)[nH]2)cc1,4.09
CC(O)=NN=Cc1c(O)ccc2ccccc12,2.91
O=Cc1cc(O)cc(Br)c1,2.5
CC(C)OC(=O)COc1ccc(C=O)cc1,1.88
CC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,2.23
CCC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,2.8
CCCCC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,3.9
Clc1cccc(Oc2ccccc2)c1Cl,5
Clc1ccc(Oc2ccccc2)c(Cl)c1Cl,5.55
Clc1cc(Cl)c(Oc2ccccc2)c(Cl)c1,5.32
Clc1cc(Oc2ccccc2)cc(Cl)c1Cl,5.7
Clc1ccccc1Oc1ccc(Cl)c(Cl)c1Cl,5.72
Clc1cccc(Oc2ccc(Cl)c(Cl)c2Cl)c1,6.07
Clc1ccc(Oc2cc(Cl)cc(Cl)c2Cl)cc1,6.06
Clc1ccc(Oc2c(Cl)ccc(Cl)c2Cl)cc1,5.64
Clc1cc(Cl)c(Cl)c(Oc2ccccc2)c1Cl,5.82
Clc1ccc(Oc2ccc(Cl)c(Cl)c2)c(Cl)c1,6.13
Clc1cccc(Oc2cc(Cl)c(Cl)cc2Cl)c1,6.14
Clc1ccc(Cl)c(Oc2ccc(Cl)c(Cl)c2)c1,6.11
Clc1cc(Cl)cc(Oc2ccc(Cl)c(Cl)c2)c1,6.22
Clc1ccc(Oc2cc(Cl)c(Cl)c(Cl)c2)cc1,6.3
Clc1ccc(Oc2cc(Cl)c(Cl)c(Cl)c2)c(Cl)c1,6.63
Clc1cc(Cl)c(Cl)c(Oc2ccc(Cl)c(Cl)c2Cl)c1,7.01
Clc1ccc(Oc2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)cc1,6.95
Clc1ccc(Oc2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1,7.31
Clc1cc(Oc2cc(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c1Cl,7.78
Clc1cc(Oc2c(Cl)c(Cl)cc(Cl)c2Cl)c(Cl)c(Cl)c1Cl,7.63
CC(CO)OC(C)CO,-0.67
CCCCOC(=O)c1cnc2n(c1=O)C(C)CCC2,1.77
COc1ccc(Cc2cccc(-c3c(O)nc4cc(Cl)ccc4c3O)c2)cc1,4.8
COC(=O)NC(=S)Nc1ccccc1N,0.7
O=[N+]([O-])C=C1CCCN1Cc1ccc(Cl)nc1,0.68
COc1ccc2cc(CC(=O)O)ccc2c1,2.82
CNC(=O)ON=C(CSC)C(C)(C)C,2.75
CC(=O)c1cc[n+]([O-])cc1,-0.93
CCOc1cc[n+]([O-])cc1,-0.53
CN(C)C(=O)Oc1cccc([N+](=O)[O-])c1,1.56
CN(C)C(=O)Oc1cccc(Cl)c1,2.33
CCCC(=O)Oc1ccccc1C(=O)O,2.2
C=CCN1CCN(CC=C)C1=S,1.63
CCCc1ccc(CO)cc1,2.67
Cc1cc[n+]([O-])cc1,-0.88
CN(C)C(=O)Oc1ccc(C#N)cc1,1.21
CN(C)C(=O)Oc1ccc(Br)cc1,2.46
CC(C)c1ccc(OC(=O)N(C)C)cc1,3.04
CC(=O)c1ccc(OC(=O)N(C)C)cc1,1.27
CN(C)C(=O)Oc1cccc(N(C)C)c1,1.93
CS(=O)(=O)c1ccc2ccccc2c1,1.74
NS(=O)(=O)c1ccc2ccccc2c1,1.55
O=C(O)c1cc(Oc2cc(C(F)(F)F)ccc2Cl)ccc1[N+](=O)[O-],3.7
CCC(=O)Oc1ccccc1C(=O)O,1.67
Cc1ccc(S(=O)(=O)C2(C(=O)OC(C)C)CCCC2)cc1,2.88
COC(=O)C1(S(=O)(=O)c2ccc(C)cc2)CCCCC1,2.54
CCCN1CCN(CCC)C1=S,1.86
CC(=O)Oc1cccc(C(=O)O)c1,1.49
C1SCC2=NOS3=C2C1=NO3,1.275
C=CCN1CCCN(CC=C)C1=S,2.08
CCCN(CCCl)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],4.63
O=S1CC2=NOS3=C2C(=NO3)C1,-0.3
Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1,3.14
Nc1ncn(C2CC(O)C(CO)O2)c(=O)n1,-1.89
O=c1[nH]c2ccccc2n1C1CCNCC1,1.14
COC(=O)c1ccc(-n2sc3ccccc3c2=O)cc1,3.49
CCSc1nnc(C(C)(C)C)c(=O)n1N,2.08
C=CCOc1ccc2c(c1)[n+]([O-])[nH]c(=N)[n+]2[O-],0.76
COc1nn([O-])c2ccccc2[n+]1=O,-0.3
CC(=O)Nc1n[n+]([O-])c2ccccc2[n+]1[O-],-0.6
Cc1ccc2c(c1)[n+]([O-])[nH]c(=N)[n+]2[O-],0.2
c1ccc(-c2cnccn2)cc1,2.07
COc1ccc(-c2cnccn2)cc1,2.24
c1ccc(-c2nccnc2-c2ccccc2)cc1,3.19
Cc1cnc(-c2ccccc2)c(-c2ccccc2)n1,3.52
COc1cnc(-c2ccccc2)c(-c2ccccc2)n1,4.21
Clc1cnc(-c2ccccc2)c(-c2ccccc2)n1,4.05
COc1ccc(-c2nccnc2-c2ccc(OC)cc2)cc1,3.42
COc1ccc(-c2ncc(Cl)nc2-c2ccc(OC)cc2)cc1,4.3
COC(=O)c1cnc(-c2ccc(OC)cc2)c(-c2ccc(OC)cc2)n1,3.41
Cc1ncc(-c2ccccc2)nc1-c1ccccc1,4.29
Cc1nc(Cl)c(C)nc1Cl,2.4
Cc1c[n+]([O-])c(C)c(Cl)n1,0.44
CC1=CCC2C(C1=O)C2(C)C,2.42
C=C(C)C1CCC2(C)OC2C1,3.2
Brc1cc(Br)c(-c2ccccc2)c(Br)c1,6.03
Brc1cc(Br)c2ccc3cccc4ccc1c2c43,6.85
Brc1cc2ccc3cccc4ccc(c1)c2c34,5.8
Brc1cc2cccc3ccc4cccc1c4c32,5.84
Brc1ccc2ccc3c(Br)ccc4ccc1c2c43,6.69
Brc1ccc2ccc3ccc(Br)c4ccc1c2c34,6.73
Brc1ccc2ccc3cccc4ccc1c2c34,5.81
Brc1c2ccccc2c(Br)c2ccccc12,6.29
Brc1c2ccccc2cc2ccccc12,5.37
C#CCOc1noc2c1CNCC2,0.4
c1ccc(CCCCNc2nc[nH]c3ncnc2-3)cc1,3.29
c1ccc(CCCNc2nc[nH]c3ncnc2-3)cc1,2.85
c1ccc(CCNc2ncnc3nc[nH]c23)cc1,2.42
c1ccc(Cn2cnc3ccccc32)cc1,2.91
c1nc(N2CCCCCC2)c2nc[nH]c2n1,2.53
c1nc(N2CCCC2)c2[nH]cnc2n1,1.68
c1nc(N2CCCCC2)c2[nH]cnc2n1,2.11
C1CCSC1,1.61
c1nc(N2CCC2)c2nc[nH]c2n1,0.87
C1CCC2OC2C1,1.26
c1cc2cc3c(cc2cn1)OCO3,1.75
C=CC(=O)OC1CCCCC1,2.8
C=CCNc1ncnc2nc[nH]c12,1.09
CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)O,-0.51
CC(=O)NCCCCCN(O)C(=O)CCC(=O)NCCCCCN(O)C(=O)CCC(=O)NCCCCCN(O)C(C)=O,-0.03
CC(=O)Nc1ccc(F)cc1F,1.5
CC(=O)Nc1ccc(S(=O)(=O)Nc2cc(C)nc(C)n2)cc1,-0.14
CC(=O)Nc1ccc(S(=O)(=O)Nc2nc(C)c(C)o2)cc1,0.46
CC(=O)OCC1OC(n2cc(F)c(O)nc2=O)C(OC(C)=O)C1OC(C)=O,-0.25
CC(=O)OCc1ccccn1,0.39
CC(=O)c1cc(F)c(Cl)cc1Cl,3.4
CC(=O)c1cc2ccc3cccc4ccc(c1)c2c34,4.29
CC(=O)c1cc2cccc3ccc4cccc1c4c32,4.16
CC(=O)c1ccc(Br)cc1O,3.15
CC(=O)c1ccc(Cl)cc1O,2.97
CC(=O)c1ccc([N+](=O)[O-])cc1O,2.05
CC(=O)c1ccc2ccc3cccc4ccc1c2c34,4.18
CC(=O)c1c2ccccc2cc2ccccc12,3.6
CC(C(=O)OC1CCCCC1)S(=O)(=O)c1ccc([N+](=O)[O-])cc1,2.82
CC(C)(C)N=O,0.91
CC(C)(C)Nc1nc(N)nc(Cl)n1,1.94
CC(C)(C)Nc1nc(N)nc(O)n1,2.07
CC(C)(C)OC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O,2.65
CC(C)(C)SSc1ncc[nH]1,2.56
CC(C)=CCNc1ncnc2nc[nH]c12,2.2
CC(C)C1(C)NC(c2ncc(Br)cc2C(=O)O)=NC1=O,1.19
CC(C)C1(C)NC(c2ncc(CO)cc2C(=O)O)=NC1=O,-0.21
CC(C)C1(C)NC(c2ncc(-c3ccccc3)cc2C(=O)O)=NC1=O,2.24
CC(C)CC(N)C(=O)NC(C(=O)O)C(C)C,-2.05
CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)C(N)Cc1ccc(O)cc1)C(=O)O,-0.8
C=C(C)C(=O)OCCCCCCCC(C)C,5.28
CC(C)CCNc1ncnc2nc[nH]c12,2.51
CC(C)CNc1nc[nH]c2ncnc1-2,1.92
CC(C)NCC(O)COc1ccc(-c2ncc[nH]2)cc1,1.4
CC(C)Nc1nc(=O)nc(N)[nH]1,1.27
CC(C)Nc1ncnc2[nH]cnc12,1.38
Cc1ccc(S(=O)(=O)C2(C(=O)OC(C)C)CCCCC2)cc1,3.21
CC(C)OC(=O)C1(S(=O)(=O)c2ccc(Cl)cc2)CCCCC1,3.49
CC(C)OP(=O)(OC(C)C)C(Cl)(Cl)P(=O)(OC(C)C)OC(C)C,2.89
Cc1cc(Cl)c(C(C)C)c(Cl)c1Cl,6.2
CC(CCCO[N+](=O)[O-])O[N+](=O)[O-],2.88
CC(CCO[N+](=O)[O-])O[N+](=O)[O-],2.15
CC(=CCNc1ncnc2[nH]cnc12)CO,0.6
CC(CO)N(C)C,0.16
CC(Nc1ncnc2[nH]cnc12)c1ccccc1,2.58
CC(=O)Nc1cc(NCC(C)O)c(Cl)cc1N=Nc1ccc([N+](=O)[O-])cc1Cl,4
CC1(C)C=[N+]([O-])C(C)(C)C1,-0.15
CC1(C)CCC(C(F)(F)F)=[N+]1[O-],0.2
CC1=CCCC(C)C12CCC(C(C)(C)O)C2,4.59
CC1CCCCN1CC1CN=C(N)O1,0.73
CC1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccccc2)CC(C)N1,0.58
CC1=C(CC(=O)O)c2cc(F)ccc2C1=Cc1ccc(S(C)(=O)=O)cc1,3.29
CCC(=O)Nc1ccc(OCC(O)CNC(C)C)cc1,1.02
CCC(C)C(NC(=O)C(N)CC(C)C)C(=O)O,-1.64
CCCNc1nc(N)nc(Cl)n1,1.86
CCC(C)SSc1ncc[nH]1,2.76
CCC(CO[N+](=O)[O-])O[N+](=O)[O-],2.36
CCCC(=O)c1ccncc1,1.4
CCCCC(=O)c1ccncc1,2
CCCCC(C)N=C=S,3.94
CCCCC(CO[N+](=O)[O-])O[N+](=O)[O-],3.51
CCCCCC(=O)c1ccncc1,2.9
CCCCCCCCCCCCCCc1ccccc1,9.95
CCCCCCCCCCCCN=C=S,7.13
CCCCCCCCCCCCNCCO,4.51
C=C(C)C(=O)OCCCCCCCCCCCC,6.57
CCCCCCCCCCNCCO,3.62
CCCCCCCCNCCO,2.75
CCCCCCCNc1ncnc2nc[nH]c12,3.71
CCCCCCCOC(C)=O,3.46
CCCCCCN=C=S,3.98
CCCCCCNCCO,1.67
CCCCCCNCc1ccc(C)cc1,4.96
CCCCCCNc1nc[nH]c2ncnc1-2,3.16
CCCCCCNc1ncnc2c1ncn2C1OC(CO)C(O)C1O,2.24
C=CC(=O)OCCCCCC,3.33
CCCCCI,3.62
CCCCCN(C)CC(=O)Nc1c(C)cccc1C,3.2
CCCCCNCc1ccc(C)cc1,4.26
CCCCCNc1ncnc2nc[nH]c12,2.58
CCCCCNc1ncnc2c1ncn2C1OC(CO)C(O)C1O,1.67
CCCCN(C)CC(=O)Nc1c(C)cccc1C,2.74
CCCCN(CCO)CCCC,2.65
CCCCNC(C)CO,1.19
CCCCNCC(C)O,1.22
CCCCNCc1ccc(C)cc1,3.49
CCCCNc1ncnc2nc[nH]c12,2
CCCCNc1ncnc2c1ncn2C1OC(CO)C(O)C1O,1.1
CCCCc1cnc(C2=NC(=O)C(C)(C(C)C)N2)c(C(=O)O)c1,1.99
CCCN(C)CC(=O)Nc1c(C)cccc1C,2.28
CCCN(C)CCO,0.65
CCCN(CC)CC(=O)Nc1c(C)cccc1C,2.74
CCCNC1CCc2c(O)cccc2C1C,2.88
CCCNCc1ccc(C)cc1,2.96
CCCOC(=O)c1cnc2n(c1=O)C(C)CCC2,1.14
CCCc1c(C)nc2cccc(C)n2c1=O,2.22
CCN(C)CC(=O)Nc1c(C)cccc1C,1.82
CCN(C)CCO,0.08
CCN(CC)CC(=O)Nc1ccc(N)cc1,1.09
CCN(CC)CCC(=O)Nc1c(C)cc(N)cc1C,0.93
CCN(CC)CCNC(=O)c1c(C)cc(N)cc1C,0.98
CCN(CC)c1nc(N)nc(Cl)n1,2.14
CCNCc1ccc(C)cc1,2.38
CCNc1nc(=O)nc(N)[nH]1,1.08
CCNc1nc(N)nc(OC)n1,0.89
CCNc1nc(=O)nc(NC(C)(C)C)[nH]1,3.53
CCNc1nc[nH]c2ncnc1-2,0.92
CCOC(=O)CCCn1ccnc1[N+](=O)[O-],0.69
CCOC(=O)N1COCc2c1ccc1cc3ccc4c(c3nc21)COCN4C(=O)OCC,2.5
CCOC(=O)c1cccc(CN)c1,1.44
CCOC(=O)c1cccc(N(C)C)c1,3.19
CCOC(=O)c1c(O)nc2cc(Cl)ccc2c1O,2.6
CCOC(=O)c1c(O)nc2cc([N+](=O)[O-])ccc2c1O,1.75
CCOC(=O)c1cnc2ccc(C)cn2c1=O,0.9
CCOP(=O)(NC(C)CC)Oc1cc(C)ccc1[N+](=O)[O-],2.73
CCOP(=O)(OCC)C(Cl)(Cl)P(=O)(OCC)OCC,1.31
CCOP(=O)(Oc1ccc(C#N)cc1)c1ccccc1,2.44
CCO[PH](=O)O,-2.7
CCOc1ccc(N)c(OCC)c1,2.19
CCOc1ccc(-n2[nH]nnc2=N)cc1,1.32
CCOc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OCC,4.4
CCSSc1ncc[nH]1,2.13
C[N+](C)([O-])CCc1ccccc1,-0.28
C[N+](C)([O-])Cc1ccccc1,-0.57
CN(C)C(C)(C)CO,0.29
CN(C)C(C)(C)O,0.2
CN(C)C(c1ccccc1)c1ccccc1,3.37
Cc1cccc(C)c1OCCN(C)C,2.74
CN(C)CCOc1ccc(Cl)cc1,3.05
CN(C)CCOc1cccc(Cl)c1,2.82
CN(C)CCOc1ccccc1Cl,2.87
CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,0.15
CN1CCc2ccccc2C1,2.14
CNC(=O)Nc1ccc(C(=O)O)cc1,1.1
CNC(=S)OCCn1c([N+](=O)[O-])cnc1C,1.12
CNC(C)Cc1ccc(F)cc1,2.15
CNC(C)Cc1ccc(N)cc1,0.81
CNC(C)Cc1ccc(OC)cc1,1.91
CNCc1ccc(C)cc1,1.96
CNc1ncnc2[nH]cnc12,0.43
COC(=O)C(C)(C)S(=O)(=O)c1ccc([N+](=O)[O-])cc1,1.38
COC(=O)Cc1ccc(O)cc1,1.63
COC(=O)c1ccc(C(=O)OC)c(N)c1,2.28
COC(=O)c1ccc(Cl)cc1[N+](=O)[O-],2.35
COC(=O)c1ccc2ccc3cccc4ccc1c2c34,4.73
COC1=C(Cl)C(=O)c2ccccc2C1=O,2.15
COCCCNc1nc[nH]c2ncnc1-2,0.75
COCCNc1nc[nH]c2ncnc1-2,0.42
COCc1ccc(CC#N)cc1,1.23
COP(=O)(OC)Oc1c(Cl)cc(C)cc1Cl,2.66
COP(=O)(OC)Oc1ccc(C#N)cc1,0.84
COc1c([N+](=O)[O-])cc(C(=O)O)cc1[N+](=O)[O-],1.73
COc1cc(Cl)cc(Cl)c1O,2.86
COc1cc(Cl)ccc1O,2.15
COc1cc(OC)c(Cl)cc1N,1.45
COc1cc(OS(C)(=O)=O)ccc1-c1cn2cccnc2n1,1.05
